transaction_id,employer_id,jobseeker_id,revenue_type,amount,transaction_date
T11508,EMP10299,,Employer Contract,19839,2024-09-25
T11509,EMP10297,JS14656,Employer Contract,13289,2024-10-09
T11510,EMP10294,JS12752,Employer Contract,31070,2024-11-10
T11511,EMP10481,,Training Program Fee,3154,2024-04-19
T11512,EMP10448,JS11793,Training Program Fee,682,2024-09-16
T11513,EMP10093,JS10511,Training Program Fee,4208,2025-02-26
T11514,EMP10392,,Employer Contract,29757,2024-12-15
T11515,EMP10022,,Employer Contract,25255,2024-08-16
T11516,EMP10104,,Employer Contract,10011,2024-09-06
T11517,EMP10415,,Subscription,1569,2024-08-12
T11518,EMP10411,,Subscription,2112,2024-05-02
T11519,EMP10378,JS10997,Subscription,2914,2025-03-08
T11520,EMP10017,,Training Program Fee,2121,2025-02-09
T11521,EMP10258,JS18785,Subscription,1723,2024-05-15
T11522,EMP10261,,Job Placement Fee,2173,2025-02-03
T11523,EMP10067,,Job Placement Fee,8662,2025-02-17
T11524,EMP10378,JS15286,Employer Contract,45235,2024-08-28
T11525,EMP10463,JS13369,Training Program Fee,1866,2024-03-24
T11526,EMP10453,,Subscription,2913,2024-05-05
T11527,EMP10494,JS12796,Employer Contract,11948,2024-12-22
T11528,EMP10041,,Job Placement Fee,5585,2024-07-24
T11529,EMP10249,,Subscription,2155,2024-07-10
T11530,EMP10162,JS14899,Subscription,2310,2024-06-14
T11531,EMP10361,JS16560,Training Program Fee,1650,2024-04-07
T11532,EMP10167,,Job Placement Fee,2622,2024-08-11
T11533,EMP10485,JS18085,Employer Contract,15090,2024-11-14
T11534,EMP10241,,Job Placement Fee,6916,2024-06-09
T11535,EMP10481,JS19224,Training Program Fee,3848,2024-10-20
T11536,EMP10457,JS15050,Employer Contract,41772,2024-04-05
T11537,EMP10010,JS10312,Subscription,1887,2024-07-12
T11538,EMP10027,,Subscription,2263,2024-09-25
T11539,EMP10196,,Training Program Fee,4371,2024-07-08
T11540,EMP10107,,Training Program Fee,1078,2024-08-21
T11541,EMP10377,JS15330,Training Program Fee,1640,2024-06-24
T11542,EMP10474,,Subscription,2619,2025-02-18
T11543,EMP10005,JS12555,Employer Contract,26693,2024-09-14
T11544,EMP10139,JS16485,Subscription,1168,2024-04-28
T11545,EMP10112,JS13993,Employer Contract,11939,2024-07-19
T11546,EMP10427,,Employer Contract,49693,2024-08-20
T11547,EMP10246,,Training Program Fee,1498,2024-04-01
T11548,EMP10164,,Training Program Fee,4230,2025-01-25
T11549,EMP10328,JS19228,Training Program Fee,1448,2024-06-28
T11550,EMP10443,,Subscription,1721,2024-08-07
T11551,EMP10144,JS14605,Job Placement Fee,5360,2025-01-18
T11552,EMP10069,JS15181,Training Program Fee,4552,2024-09-08
T11553,EMP10317,JS16471,Job Placement Fee,5679,2025-02-20
T11554,EMP10082,JS19750,Training Program Fee,2057,2024-09-25
T11555,EMP10328,,Training Program Fee,676,2024-05-11
T11556,EMP10076,JS16841,Training Program Fee,1667,2024-11-19
T11557,EMP10007,JS18360,Employer Contract,32071,2024-03-28
T11558,EMP10408,JS11827,Training Program Fee,2550,2024-11-30
T11559,EMP10296,JS15191,Subscription,2903,2024-05-29
T11560,EMP10165,,Training Program Fee,1686,2024-08-27
T11561,EMP10195,JS10531,Training Program Fee,1773,2024-11-06
T11562,EMP10058,JS16765,Training Program Fee,561,2024-03-19
T11563,EMP10395,JS10706,Training Program Fee,3547,2024-08-09
T11564,EMP10410,,Job Placement Fee,3984,2024-12-05
T11565,EMP10025,,Subscription,2681,2025-02-26
T11566,EMP10090,,Training Program Fee,3837,2024-04-21
T11567,EMP10150,,Subscription,2563,2024-07-13
T11568,EMP10254,JS10335,Training Program Fee,2888,2024-12-11
T11569,EMP10174,JS11184,Employer Contract,33548,2025-01-13
T11570,EMP10171,JS14195,Training Program Fee,1401,2024-12-08
T11571,EMP10206,,Job Placement Fee,6785,2024-07-25
T11572,EMP10457,JS17947,Employer Contract,47178,2024-03-23
T11573,EMP10406,,Job Placement Fee,7430,2024-11-23
T11574,EMP10293,,Employer Contract,31151,2025-01-20
T11575,EMP10137,,Job Placement Fee,5561,2024-05-21
T11576,EMP10166,JS18141,Training Program Fee,1702,2024-08-10
T11577,EMP10155,JS18222,Subscription,2636,2025-02-27
T11578,EMP10221,JS11770,Subscription,2787,2024-04-05
T11579,EMP10030,,Subscription,1551,2024-06-11
T11580,EMP10316,,Job Placement Fee,2109,2024-06-18
T11581,EMP10215,JS10647,Training Program Fee,764,2024-03-22
T11582,EMP10473,JS16121,Employer Contract,38308,2024-12-08
T11583,EMP10466,JS15194,Training Program Fee,1443,2024-11-08
T11584,EMP10456,JS16021,Training Program Fee,2602,2025-02-12
T11585,EMP10378,JS15823,Job Placement Fee,5691,2024-09-10
T11586,EMP10225,,Employer Contract,39916,2024-06-06
T11587,EMP10273,,Job Placement Fee,8532,2024-04-16
T11588,EMP10164,,Training Program Fee,4885,2025-02-09
T11589,EMP10302,JS15941,Job Placement Fee,9065,2024-05-02
T11590,EMP10159,JS18195,Job Placement Fee,6073,2024-05-10
T11591,EMP10383,JS12600,Job Placement Fee,3322,2025-01-12
T11592,EMP10001,,Subscription,2522,2025-01-04
T11593,EMP10111,,Job Placement Fee,2090,2024-11-26
T11594,EMP10450,JS13058,Training Program Fee,1948,2024-04-01
T11595,EMP10127,JS11789,Employer Contract,18764,2025-01-21
T11596,EMP10329,,Employer Contract,16591,2025-01-21
T11597,EMP10252,,Employer Contract,24392,2024-12-12
T11598,EMP10264,JS10245,Subscription,1144,2024-08-25
T11599,EMP10356,,Subscription,1882,2024-08-07
T11600,EMP10006,,Training Program Fee,3206,2024-08-28
T11601,EMP10057,,Job Placement Fee,7358,2024-08-27
T11602,EMP10108,JS13812,Job Placement Fee,4024,2024-08-15
T11603,EMP10294,JS16248,Job Placement Fee,9433,2024-07-14
T11604,EMP10416,JS17754,Training Program Fee,931,2024-06-30
T11605,EMP10350,JS11454,Job Placement Fee,4959,2024-11-20
T11606,EMP10433,,Subscription,2002,2024-03-12
T11607,EMP10446,,Training Program Fee,2449,2024-07-14
T11608,EMP10260,,Employer Contract,44862,2024-06-09
T11609,EMP10068,JS10429,Job Placement Fee,7797,2024-12-21
T11610,EMP10194,,Job Placement Fee,3547,2024-11-12
T11611,EMP10018,,Training Program Fee,4790,2024-05-19
T11612,EMP10227,,Employer Contract,20331,2024-06-26
T11613,EMP10205,JS14631,Job Placement Fee,7996,2024-05-10
T11614,EMP10183,JS18079,Employer Contract,34411,2024-11-09
T11615,EMP10038,JS16588,Training Program Fee,1782,2024-11-19
T11616,EMP10097,,Job Placement Fee,7752,2024-04-24
T11617,EMP10419,,Job Placement Fee,3334,2024-12-04
T11618,EMP10262,,Job Placement Fee,6985,2025-02-08
T11619,EMP10035,,Job Placement Fee,5836,2024-08-17
T11620,EMP10243,,Job Placement Fee,6713,2024-10-16
T11621,EMP10436,,Training Program Fee,4493,2024-06-26
T11622,EMP10240,,Job Placement Fee,5740,2024-06-04
T11623,EMP10305,JS18132,Employer Contract,46764,2024-07-19
T11624,EMP10227,,Subscription,1251,2024-06-05
T11625,EMP10081,JS17381,Subscription,2463,2024-12-08
T11626,EMP10379,,Employer Contract,30355,2024-05-14
T11627,EMP10056,JS16187,Employer Contract,39473,2024-09-21
T11628,EMP10148,JS17886,Employer Contract,49322,2024-12-25
T11629,EMP10273,JS18732,Job Placement Fee,3766,2024-08-26
T11630,EMP10075,,Job Placement Fee,6143,2025-02-28
T11631,EMP10499,JS11554,Training Program Fee,3498,2024-04-08
T11632,EMP10182,,Employer Contract,30765,2024-09-08
T11633,EMP10232,,Employer Contract,20880,2024-10-10
T11634,EMP10201,JS17327,Job Placement Fee,7717,2024-11-24
T11635,EMP10371,,Job Placement Fee,3619,2024-03-15
T11636,EMP10056,JS17068,Employer Contract,19378,2024-07-31
T11637,EMP10258,JS14298,Employer Contract,38298,2024-10-12
T11638,EMP10130,JS13458,Job Placement Fee,7190,2025-02-19
T11639,EMP10093,,Training Program Fee,4826,2024-04-06
T11640,EMP10421,JS15229,Job Placement Fee,3254,2024-06-12
T11641,EMP10391,,Subscription,1379,2024-09-28
T11642,EMP10296,,Subscription,2578,2024-03-23
T11643,EMP10116,JS10534,Job Placement Fee,6907,2024-07-18
T11644,EMP10180,JS13577,Job Placement Fee,7563,2024-09-02
T11645,EMP10418,JS12385,Training Program Fee,4105,2024-06-06
T11646,EMP10371,,Subscription,1202,2024-05-22
T11647,EMP10181,,Training Program Fee,3343,2024-04-24
T11648,EMP10360,JS18870,Subscription,2419,2024-06-05
T11649,EMP10153,,Training Program Fee,2454,2024-08-04
T11650,EMP10062,,Training Program Fee,1217,2025-01-06
T11651,EMP10490,,Training Program Fee,1903,2025-01-18
T11652,EMP10322,JS18044,Job Placement Fee,3636,2024-08-30
T11653,EMP10151,,Job Placement Fee,7103,2025-02-06
T11654,EMP10229,,Job Placement Fee,4193,2024-10-13
T11655,EMP10428,,Employer Contract,24999,2024-12-30
T11656,EMP10491,JS17204,Employer Contract,44113,2025-03-09
T11657,EMP10437,,Job Placement Fee,6597,2025-02-28
T11658,EMP10240,JS17845,Employer Contract,18836,2024-11-19
T11659,EMP10306,JS14762,Training Program Fee,4664,2024-10-14
T11660,EMP10131,,Subscription,2126,2024-08-07
T11661,EMP10164,JS12508,Subscription,1134,2024-07-04
T11662,EMP10252,,Employer Contract,45381,2024-07-27
T11663,EMP10421,,Training Program Fee,4190,2024-07-18
T11664,EMP10362,,Training Program Fee,909,2025-01-28
T11665,EMP10429,,Training Program Fee,1479,2024-08-02
T11666,EMP10202,JS12261,Job Placement Fee,2887,2024-05-01
T11667,EMP10466,JS11663,Subscription,1068,2024-08-16
T11668,EMP10155,JS18134,Subscription,1471,2024-04-22
T11669,EMP10246,JS10808,Employer Contract,18891,2024-07-11
T11670,EMP10061,,Subscription,2491,2024-04-26
T11671,EMP10002,JS18186,Training Program Fee,4457,2024-03-22
T11672,EMP10397,,Job Placement Fee,5409,2024-08-29
T11673,EMP10350,JS12042,Subscription,1265,2024-03-15
T11674,EMP10299,JS11072,Job Placement Fee,8804,2024-12-21
T11675,EMP10469,JS11833,Subscription,2344,2024-07-24
T11676,EMP10475,JS18031,Employer Contract,14345,2024-11-24
T11677,EMP10354,JS10833,Subscription,1545,2024-07-30
T11678,EMP10283,JS19002,Employer Contract,30450,2024-09-20
T11679,EMP10138,,Employer Contract,32363,2024-03-14
T11680,EMP10030,,Subscription,1596,2024-07-30
T11681,EMP10441,JS18226,Subscription,2144,2024-05-10
T11682,EMP10385,JS11746,Training Program Fee,3915,2024-11-07
T11683,EMP10170,,Subscription,2826,2024-08-03
T11684,EMP10215,JS17285,Training Program Fee,1389,2024-03-25
T11685,EMP10177,JS15178,Employer Contract,16017,2024-10-15
T11686,EMP10358,JS18833,Training Program Fee,1995,2024-08-12
T11687,EMP10046,JS16224,Job Placement Fee,6528,2024-10-03
T11688,EMP10214,,Job Placement Fee,8942,2024-09-18
T11689,EMP10202,JS15339,Employer Contract,37310,2025-02-19
T11690,EMP10385,,Subscription,2881,2025-01-14
T11691,EMP10251,JS14734,Employer Contract,34678,2024-06-22
T11692,EMP10261,,Training Program Fee,4057,2024-07-01
T11693,EMP10475,,Employer Contract,21572,2024-04-15
T11694,EMP10423,JS13376,Employer Contract,22111,2024-04-29
T11695,EMP10274,,Subscription,1023,2025-01-04
T11696,EMP10472,JS12224,Employer Contract,15379,2024-05-24
T11697,EMP10411,JS12982,Subscription,2885,2024-07-22
T11698,EMP10498,,Employer Contract,45007,2025-03-06
T11699,EMP10489,,Job Placement Fee,6151,2024-11-27
T11700,EMP10096,JS14211,Job Placement Fee,7809,2024-10-24
T11701,EMP10283,JS18217,Subscription,1529,2024-10-23
T11702,EMP10081,JS15685,Employer Contract,40648,2025-01-30
T11703,EMP10060,,Job Placement Fee,8290,2025-02-04
T11704,EMP10376,JS12057,Subscription,1766,2024-12-07
T11705,EMP10235,,Training Program Fee,2007,2024-10-09
T11706,EMP10017,JS11560,Job Placement Fee,9088,2024-10-25
T11707,EMP10333,,Training Program Fee,4061,2024-08-26
T11708,EMP10286,,Training Program Fee,4346,2024-11-20
T11709,EMP10402,JS18842,Job Placement Fee,3382,2024-05-17
T11710,EMP10447,,Training Program Fee,3438,2025-03-08
T11711,EMP10083,JS18464,Employer Contract,34488,2025-03-08
T11712,EMP10308,JS19151,Training Program Fee,4727,2024-07-12
T11713,EMP10159,JS17380,Employer Contract,48221,2024-10-14
T11714,EMP10037,JS18557,Job Placement Fee,4595,2024-08-12
T11715,EMP10169,JS11670,Training Program Fee,4010,2024-10-28
T11716,EMP10389,,Employer Contract,40963,2024-05-08
T11717,EMP10333,JS11908,Job Placement Fee,4378,2025-02-13
T11718,EMP10096,JS12247,Employer Contract,46469,2024-08-13
T11719,EMP10135,JS18485,Training Program Fee,2139,2024-06-14
T11720,EMP10127,,Employer Contract,41251,2024-07-10
T11721,EMP10048,JS17091,Employer Contract,22599,2024-08-25
T11722,EMP10262,,Employer Contract,48685,2024-03-20
T11723,EMP10318,,Job Placement Fee,6286,2024-03-24
T11724,EMP10379,,Subscription,1951,2024-08-06
T11725,EMP10076,JS17420,Training Program Fee,4687,2024-11-17
T11726,EMP10013,,Training Program Fee,4575,2024-05-22
T11727,EMP10237,,Job Placement Fee,4432,2024-07-18
T11728,EMP10001,,Employer Contract,34700,2024-11-24
T11729,EMP10478,JS18647,Subscription,2231,2024-07-23
T11730,EMP10280,JS17773,Training Program Fee,4039,2024-04-04
T11731,EMP10057,,Employer Contract,39492,2024-07-31
T11732,EMP10385,JS14434,Employer Contract,20572,2024-04-13
T11733,EMP10472,JS14792,Training Program Fee,783,2024-09-14
T11734,EMP10357,,Job Placement Fee,2908,2025-01-15
T11735,EMP10379,,Training Program Fee,3170,2024-12-31
T11736,EMP10131,,Employer Contract,18756,2024-10-25
T11737,EMP10043,,Job Placement Fee,7329,2025-02-12
T11738,EMP10071,JS15975,Employer Contract,37697,2024-12-29
T11739,EMP10127,JS19209,Job Placement Fee,8148,2024-08-31
T11740,EMP10476,,Employer Contract,19667,2024-12-05
T11741,EMP10227,,Job Placement Fee,2829,2024-07-30
T11742,EMP10242,JS16152,Job Placement Fee,7656,2024-04-09
T11743,EMP10413,JS13752,Training Program Fee,4329,2025-02-10
T11744,EMP10032,,Training Program Fee,3606,2024-10-24
T11745,EMP10118,,Subscription,2504,2024-05-27
T11746,EMP10175,,Employer Contract,24192,2024-09-11
T11747,EMP10211,JS13013,Subscription,2460,2025-02-14
T11748,EMP10360,,Employer Contract,30450,2024-09-29
T11749,EMP10370,JS11223,Job Placement Fee,8409,2024-06-16
T11750,EMP10301,JS17770,Job Placement Fee,3529,2024-10-25
T11751,EMP10499,JS14502,Job Placement Fee,4417,2024-07-18
T11752,EMP10414,JS10955,Training Program Fee,721,2024-06-03
T11753,EMP10227,JS14574,Subscription,1098,2024-04-05
T11754,EMP10008,,Subscription,2444,2025-01-29
T11755,EMP10132,JS17721,Subscription,2056,2024-05-17
T11756,EMP10181,,Employer Contract,26926,2024-09-03
T11757,EMP10433,,Training Program Fee,3064,2025-01-16
T11758,EMP10410,JS19447,Training Program Fee,2522,2024-05-26
T11759,EMP10131,,Subscription,2162,2024-06-22
T11760,EMP10165,JS18955,Job Placement Fee,2041,2025-01-02
T11761,EMP10065,JS10243,Subscription,1864,2025-02-11
T11762,EMP10142,JS13300,Job Placement Fee,7800,2024-06-16
T11763,EMP10375,JS16125,Employer Contract,47063,2025-01-18
T11764,EMP10217,JS17760,Employer Contract,18366,2025-02-11
T11765,EMP10427,JS14924,Job Placement Fee,9324,2024-07-18
T11766,EMP10436,JS13942,Employer Contract,25614,2024-10-02
T11767,EMP10329,,Job Placement Fee,3975,2024-11-17
T11768,EMP10239,JS16430,Subscription,2049,2024-03-18
T11769,EMP10193,JS13738,Job Placement Fee,5135,2024-11-25
T11770,EMP10332,,Training Program Fee,2653,2024-04-05
T11771,EMP10196,,Training Program Fee,2426,2024-11-08
T11772,EMP10066,JS16501,Job Placement Fee,5082,2024-09-18
T11773,EMP10497,JS18224,Employer Contract,44307,2024-08-22
T11774,EMP10054,,Subscription,1310,2024-12-03
T11775,EMP10399,,Employer Contract,17696,2024-05-11
T11776,EMP10091,,Subscription,1624,2024-04-23
T11777,EMP10268,JS15724,Training Program Fee,1971,2024-05-26
T11778,EMP10159,JS10850,Subscription,2752,2025-03-10
T11779,EMP10118,,Job Placement Fee,7127,2024-06-23
T11780,EMP10271,JS15421,Employer Contract,27809,2024-08-19
T11781,EMP10090,JS16415,Job Placement Fee,7000,2025-01-01
T11782,EMP10324,,Training Program Fee,3734,2024-04-14
T11783,EMP10028,JS17956,Employer Contract,47793,2024-08-12
T11784,EMP10396,,Employer Contract,10430,2024-06-26
T11785,EMP10207,JS17981,Subscription,1370,2024-12-01
T11786,EMP10487,JS18371,Training Program Fee,759,2024-08-04
T11787,EMP10236,JS11854,Training Program Fee,2957,2024-04-09
T11788,EMP10289,,Employer Contract,39541,2024-07-13
T11789,EMP10305,JS19125,Job Placement Fee,2098,2024-05-07
T11790,EMP10126,JS12251,Training Program Fee,2622,2025-03-10
T11791,EMP10002,JS13644,Training Program Fee,1178,2024-12-07
T11792,EMP10165,,Employer Contract,30203,2025-01-17
T11793,EMP10109,,Training Program Fee,2629,2025-03-01
T11794,EMP10327,JS14100,Job Placement Fee,7732,2024-08-25
T11795,EMP10003,,Employer Contract,10421,2025-01-04
T11796,EMP10155,JS18991,Job Placement Fee,9110,2024-07-19
T11797,EMP10147,JS19566,Employer Contract,44652,2024-06-15
T11798,EMP10242,,Training Program Fee,3935,2024-05-08
T11799,EMP10464,JS16754,Training Program Fee,2665,2025-01-20
T11800,EMP10021,JS11304,Training Program Fee,798,2024-05-04
T11801,EMP10024,JS13050,Training Program Fee,3560,2024-04-29
T11802,EMP10107,JS19261,Job Placement Fee,6159,2025-02-02
T11803,EMP10089,JS12021,Subscription,1995,2024-11-28
T11804,EMP10061,JS12245,Subscription,2998,2025-01-12
T11805,EMP10491,,Job Placement Fee,7399,2024-06-20
T11806,EMP10242,,Employer Contract,46421,2025-02-24
T11807,EMP10048,JS12119,Training Program Fee,2298,2025-02-15
T11808,EMP10178,,Training Program Fee,1307,2025-01-05
T11809,EMP10163,JS12306,Training Program Fee,1876,2024-09-01
T11810,EMP10156,,Subscription,1627,2024-03-26
T11811,EMP10476,JS18634,Subscription,2987,2024-12-23
T11812,EMP10293,JS18091,Job Placement Fee,6512,2024-11-28
T11813,EMP10181,JS11169,Training Program Fee,4326,2024-09-25
T11814,EMP10028,JS15759,Subscription,2818,2024-04-16
T11815,EMP10438,,Job Placement Fee,6577,2024-03-11
T11816,EMP10256,,Employer Contract,16561,2024-04-21
T11817,EMP10237,,Subscription,2830,2024-06-23
T11818,EMP10244,,Training Program Fee,2266,2024-10-02
T11819,EMP10225,,Employer Contract,48984,2024-12-04
T11820,EMP10303,,Subscription,1379,2024-04-21
T11821,EMP10016,JS13375,Employer Contract,20711,2024-05-15
T11822,EMP10063,JS18854,Job Placement Fee,2971,2024-10-23
T11823,EMP10430,,Subscription,2083,2024-12-15
T11824,EMP10326,JS18748,Training Program Fee,2497,2024-08-29
T11825,EMP10038,JS17054,Training Program Fee,2867,2024-04-08
T11826,EMP10297,JS15301,Training Program Fee,2783,2024-11-05
T11827,EMP10313,JS11831,Job Placement Fee,9450,2024-10-13
T11828,EMP10144,JS16520,Training Program Fee,3223,2024-10-04
T11829,EMP10433,,Job Placement Fee,9161,2024-06-24
T11830,EMP10208,JS10111,Job Placement Fee,5373,2024-03-27
T11831,EMP10142,,Employer Contract,11665,2025-01-05
T11832,EMP10118,,Subscription,2543,2025-01-31
T11833,EMP10339,JS11891,Job Placement Fee,6327,2024-10-12
T11834,EMP10471,,Subscription,2255,2024-10-30
T11835,EMP10019,JS18254,Job Placement Fee,2883,2025-02-15
T11836,EMP10157,,Training Program Fee,1072,2024-11-21
T11837,EMP10314,,Job Placement Fee,3389,2024-06-16
T11838,EMP10001,JS14158,Employer Contract,14176,2024-06-14
T11839,EMP10273,JS10343,Job Placement Fee,7474,2024-08-31
T11840,EMP10468,JS16875,Employer Contract,15181,2025-01-03
T11841,EMP10176,,Job Placement Fee,6958,2025-01-12
T11842,EMP10316,JS18102,Employer Contract,35286,2024-07-06
T11843,EMP10272,,Job Placement Fee,7303,2024-10-12
T11844,EMP10119,JS11261,Employer Contract,24608,2024-11-24
T11845,EMP10431,JS13641,Job Placement Fee,4123,2025-01-01
T11846,EMP10302,JS12199,Training Program Fee,1780,2025-03-02
T11847,EMP10108,JS19989,Subscription,1496,2025-02-09
T11848,EMP10143,,Subscription,2691,2024-11-17
T11849,EMP10498,JS17032,Training Program Fee,2712,2024-12-18
T11850,EMP10433,JS19736,Training Program Fee,1274,2025-01-22
T11851,EMP10218,JS12727,Subscription,2380,2024-12-20
T11852,EMP10464,,Subscription,2755,2025-02-16
T11853,EMP10385,,Job Placement Fee,6457,2024-04-26
T11854,EMP10246,,Employer Contract,10665,2025-01-19
T11855,EMP10121,JS18603,Job Placement Fee,2101,2024-05-02
T11856,EMP10459,,Employer Contract,28827,2025-02-21
T11857,EMP10005,JS14410,Subscription,2370,2024-08-14
T11858,EMP10479,JS15994,Job Placement Fee,6030,2024-09-27
T11859,EMP10075,JS18180,Employer Contract,24391,2024-04-22
T11860,EMP10082,,Training Program Fee,2164,2024-09-16
T11861,EMP10328,JS15441,Subscription,1599,2024-12-28
T11862,EMP10134,JS19611,Training Program Fee,536,2025-03-05
T11863,EMP10016,JS16031,Job Placement Fee,3791,2024-10-30
T11864,EMP10481,,Employer Contract,10817,2024-06-15
T11865,EMP10123,JS12690,Training Program Fee,4655,2024-03-14
T11866,EMP10116,,Training Program Fee,3663,2024-12-18
T11867,EMP10141,,Employer Contract,35145,2024-03-16
T11868,EMP10220,JS19724,Job Placement Fee,5103,2024-09-29
T11869,EMP10221,,Job Placement Fee,9634,2025-02-04
T11870,EMP10386,JS14437,Job Placement Fee,9564,2024-03-18
T11871,EMP10202,,Employer Contract,30401,2024-07-14
T11872,EMP10211,,Job Placement Fee,4715,2024-09-27
