commission_id,transaction_id,employer_id,jobseeker_id,commission_percentage,commission_amount,commission_date
C11690,T13814,EMP10140,JS11694,7,334.25,2025-02-19
C11691,T10844,EMP10214,JS16197,13,913.77,2025-01-16
C11692,T19751,EMP10384,JS17835,8,1616,2024-08-10
C11693,T13548,EMP10111,JS17306,12,288.6,2024-07-19
C11694,T18908,EMP10049,JS10910,15,926.4,2025-01-22
C11695,T15249,EMP10196,JS11397,12,217.32,2024-12-29
C11696,T12113,EMP10178,JS11894,10,269.6,2024-12-09
C11697,T16546,EMP10373,JS10092,10,494.4,2024-11-27
C11698,T11582,EMP10473,JS16121,14,5363.12,2024-06-27
C11699,T16002,EMP10307,JS17205,11,621.83,2024-09-18
C11700,T11282,EMP10430,JS13456,6,229.2,2024-08-04
C11701,T12374,EMP10019,JS19819,8,974.64,2024-06-05
C11702,T12373,EMP10363,JS16569,14,4508.84,2025-01-20
C11703,T16010,EMP10370,JS12615,10,855.6,2024-04-09
C11704,T19423,EMP10480,JS17976,7,48.72,2024-08-25
C11705,T19245,EMP10336,JS18575,6,281.1,2024-10-30
C11706,T17840,EMP10482,JS10599,8,279.76,2024-04-15
C11707,T15916,EMP10431,JS13489,14,500.64,2024-07-04
C11708,T18204,EMP10021,JS18226,6,271.08,2024-08-01
C11709,T15208,EMP10002,JS11297,11,2611.29,2024-07-26
C11710,T19029,EMP10181,JS19262,14,572.74,2025-02-23
C11711,T17930,EMP10080,JS16941,11,4687.54,2024-10-28
C11712,T18736,EMP10107,JS12248,9,155.43,2025-02-01
C11713,T19707,EMP10059,JS11634,13,3673.8,2024-03-31
C11714,T15231,EMP10330,JS19114,5,191.15,2024-05-30
C11715,T14031,EMP10099,JS13332,12,230.64,2024-08-07
C11716,T11728,EMP10001,JS14997,9,3123,2024-07-20
C11717,T17576,EMP10347,JS11599,8,376.72,2024-06-06
C11718,T11658,EMP10240,JS17845,11,2071.96,2024-07-26
C11719,T19048,EMP10426,JS17576,10,296.4,2024-12-26
C11720,T12609,EMP10371,JS18399,11,421.08,2025-03-05
C11721,T17016,EMP10498,JS14958,10,345.7,2025-02-05
C11722,T12077,EMP10263,JS14590,8,759.68,2025-02-19
C11723,T14478,EMP10298,JS18690,15,6900.15,2024-06-28
C11724,T12744,EMP10024,JS14003,8,265.2,2024-05-11
C11725,T12055,EMP10197,JS11510,13,686.27,2025-01-28
C11726,T18800,EMP10454,JS11293,10,1410.1,2025-03-07
C11727,T17285,EMP10465,JS13056,7,647.5,2024-05-29
C11728,T12830,EMP10353,JS14599,11,232.87,2024-08-29
C11729,T14072,EMP10482,JS14899,6,178.08,2024-05-11
C11730,T17324,EMP10113,JS18303,12,1043.76,2024-06-18
C11731,T19011,EMP10093,JS14300,13,5263.05,2024-08-27
C11732,T16543,EMP10441,JS13752,5,107.1,2024-08-22
C11733,T15273,EMP10484,JS10491,9,674.37,2024-09-02
C11734,T14545,EMP10403,JS14340,9,3897.99,2025-02-10
C11735,T19679,EMP10081,JS11804,12,387.84,2024-08-07
C11736,T16036,EMP10090,JS19486,10,495.3,2024-12-25
C11737,T15575,EMP10140,JS13400,5,225.2,2025-02-02
C11738,T17270,EMP10325,JS15139,14,166.74,2024-04-28
C11739,T12741,EMP10404,JS17621,12,1186.8,2024-05-14
C11740,T15387,EMP10155,JS17140,13,575.77,2024-08-16
C11741,T10142,EMP10017,JS11260,13,405.21,2025-02-27
C11742,T11070,EMP10262,JS10173,14,3381,2024-12-07
C11743,T11725,EMP10076,JS17420,10,468.7,2024-09-14
C11744,T19125,EMP10222,JS12447,7,329.91,2024-08-09
C11745,T11975,EMP10203,JS12759,9,341.55,2024-04-08
C11746,T14563,EMP10050,JS14427,15,1508.85,2024-09-18
C11747,T16073,EMP10006,JS11987,6,392.28,2024-07-07
C11748,T14239,EMP10163,JS10304,9,187.92,2024-11-16
C11749,T18461,EMP10181,JS11438,8,267.36,2024-08-28
C11750,T15651,EMP10453,JS17990,8,2937.44,2024-10-25
C11751,T19203,EMP10349,JS13032,12,217.56,2024-03-15
C11752,T15328,EMP10451,JS12029,12,243.84,2024-06-26
C11753,T11982,EMP10012,JS10502,11,2191.64,2025-01-17
C11754,T12321,EMP10088,JS19127,9,184.14,2024-07-27
C11755,T16389,EMP10056,JS18796,14,1231.86,2024-12-27
C11756,T11608,EMP10260,JS15591,15,6729.3,2024-07-19
C11757,T15507,EMP10059,JS16109,13,339.3,2025-03-10
C11758,T12070,EMP10167,JS19395,7,135.38,2024-05-14
C11759,T19446,EMP10047,JS12718,10,258.4,2024-12-29
C11760,T10528,EMP10068,JS16113,5,950.65,2024-05-05
C11761,T15443,EMP10498,JS15986,7,144.34,2024-07-03
C11762,T17694,EMP10487,JS17039,12,1773.48,2024-12-17
C11763,T10970,EMP10433,JS16050,6,149.82,2024-12-29
C11764,T17232,EMP10440,JS15997,11,398.53,2024-05-16
C11765,T19268,EMP10411,JS13042,8,219.6,2024-12-04
C11766,T19540,EMP10249,JS13795,6,475.2,2024-03-27
C11767,T15474,EMP10357,JS13062,5,898.8,2024-07-28
C11768,T14989,EMP10105,JS19156,15,550.65,2024-10-28
C11769,T19118,EMP10259,JS19080,10,374.9,2025-01-08
C11770,T19877,EMP10376,JS12521,7,106.89,2024-08-23
C11771,T13681,EMP10446,JS14170,14,294.56,2024-06-20
C11772,T19393,EMP10172,JS17511,11,438.46,2024-05-07
C11773,T15833,EMP10283,JS18095,15,894.3,2024-07-31
C11774,T15507,EMP10059,JS17039,10,261,2024-07-01
C11775,T17603,EMP10078,JS10443,11,318.23,2024-10-31
C11776,T14290,EMP10179,JS12282,14,276.36,2024-09-01
C11777,T12732,EMP10247,JS12990,5,229.95,2024-10-03
C11778,T11065,EMP10479,JS12893,7,105.07,2024-03-31
C11779,T13570,EMP10415,JS14021,12,205.44,2024-08-03
C11780,T14070,EMP10465,JS17115,11,852.39,2024-06-24
C11781,T16179,EMP10411,JS10618,9,1609.83,2024-06-08
C11782,T18516,EMP10223,JS14591,14,3465.56,2024-09-14
C11783,T10788,EMP10472,JS16304,13,1197.69,2024-04-12
C11784,T10784,EMP10461,JS16498,9,191.52,2024-11-05
C11785,T18410,EMP10009,JS10895,10,174.8,2025-01-31
C11786,T11262,EMP10043,JS13483,5,122.2,2024-11-20
C11787,T16845,EMP10059,JS16927,8,94.08,2025-03-05
C11788,T14008,EMP10014,JS10800,14,606.48,2024-08-12
C11789,T10631,EMP10158,JS15962,6,297.36,2024-03-26
C11790,T19803,EMP10209,JS13906,8,373.36,2024-12-05
C11791,T13864,EMP10102,JS18940,6,73.14,2024-11-17
C11792,T18828,EMP10425,JS15583,5,339.15,2024-05-23
C11793,T15354,EMP10347,JS18872,7,2887.99,2024-07-01
C11794,T15718,EMP10268,JS16290,15,3534.15,2025-02-04
C11795,T18756,EMP10177,JS16959,6,40.26,2024-12-27
C11796,T13901,EMP10337,JS11981,10,58.6,2025-01-17
C11797,T10439,EMP10249,JS18502,8,312.08,2024-09-25
C11798,T16823,EMP10054,JS13271,8,320.8,2024-11-07
C11799,T14570,EMP10224,JS13345,12,3923.16,2024-09-15
C11800,T15411,EMP10390,JS19230,11,446.82,2025-02-28
C11801,T17585,EMP10099,JS14465,7,211.19,2024-06-05
C11802,T15099,EMP10192,JS14422,5,108.1,2024-04-06
C11803,T11318,EMP10017,JS12219,15,936.15,2024-04-22
C11804,T16750,EMP10097,JS16357,10,674.6,2024-08-24
C11805,T16636,EMP10490,JS14313,8,230.8,2024-03-29
C11806,T13508,EMP10275,JS17990,11,128.04,2024-04-27
C11807,T10781,EMP10422,JS14766,15,1278.15,2024-07-24
C11808,T17211,EMP10202,JS14447,12,1998.36,2024-08-05
C11809,T13794,EMP10477,JS14256,9,1326.42,2025-02-02
C11810,T18874,EMP10163,JS10504,5,104.9,2024-07-22
C11811,T14721,EMP10266,JS18986,12,303.48,2024-06-10
C11812,T17472,EMP10407,JS10182,7,305.69,2025-02-18
C11813,T15882,EMP10021,JS15695,15,201.45,2025-02-17
C11814,T15925,EMP10360,JS13413,7,671.79,2024-10-16
C11815,T16104,EMP10284,JS11162,9,174.42,2024-10-31
C11816,T19049,EMP10223,JS10951,12,3664.08,2024-08-01
C11817,T18593,EMP10456,JS10341,7,209.23,2024-05-21
C11818,T11560,EMP10165,JS16971,9,151.74,2025-03-06
C11819,T14590,EMP10343,JS10551,5,227.35,2024-04-15
C11820,T17504,EMP10229,JS18682,5,191.05,2024-04-17
C11821,T19827,EMP10002,JS17856,9,213.39,2025-01-04
C11822,T14747,EMP10045,JS17602,10,342.2,2024-12-24
C11823,T10566,EMP10165,JS14781,7,106.19,2024-11-14
C11824,T13157,EMP10141,JS16634,8,212,2024-12-19
C11825,T10928,EMP10399,JS19529,5,2337.7,2024-11-30
C11826,T18511,EMP10376,JS15427,12,5373.48,2024-07-12
C11827,T16340,EMP10329,JS10808,8,124.16,2024-06-27
C11828,T19248,EMP10208,JS13583,11,374.55,2025-01-20
C11829,T18952,EMP10132,JS12776,13,323.31,2024-05-21
C11830,T14510,EMP10352,JS19452,6,81.12,2024-06-18
C11831,T19941,EMP10472,JS12491,12,122.16,2024-03-12
C11832,T13976,EMP10409,JS16288,9,365.49,2024-04-16
C11833,T17764,EMP10398,JS16837,12,413.64,2024-07-23
C11834,T12148,EMP10166,JS12626,7,172.55,2024-03-19
C11835,T18071,EMP10071,JS17382,8,3503.52,2024-11-28
C11836,T12858,EMP10107,JS13547,5,1515,2024-12-23
C11837,T15857,EMP10253,JS18206,6,2939.88,2024-06-20
C11838,T15188,EMP10294,JS13409,12,708.48,2024-06-01
C11839,T10655,EMP10383,JS13737,13,174.2,2025-01-31
C11840,T15882,EMP10021,JS15695,5,67.15,2024-11-14
C11841,T13281,EMP10388,JS19237,12,166.2,2024-09-07
C11842,T11210,EMP10141,JS17116,8,136.64,2024-11-03
C11843,T13003,EMP10150,JS14315,9,155.34,2025-01-11
C11844,T19975,EMP10462,JS19941,7,2325.26,2024-04-03
C11845,T14155,EMP10117,JS15061,8,176.8,2024-12-09
C11846,T18867,EMP10387,JS17885,7,545.37,2024-09-30
C11847,T15075,EMP10264,JS19477,14,274.68,2024-08-19
C11848,T19246,EMP10370,JS17952,8,979.6,2025-01-30
C11849,T17983,EMP10156,JS12555,5,2342.55,2024-10-09
C11850,T14472,EMP10235,JS12950,11,238.59,2024-03-21
C11851,T19052,EMP10443,JS19368,8,224.56,2024-10-03
C11852,T13689,EMP10467,JS14764,12,129.24,2025-01-17
C11853,T18708,EMP10325,JS13176,14,378,2024-09-25
C11854,T11587,EMP10273,JS13319,9,767.88,2024-06-12
C11855,T15548,EMP10027,JS10540,6,127.44,2024-07-20
C11856,T12397,EMP10170,JS11482,12,126.96,2024-10-01
C11857,T12147,EMP10443,JS10052,14,594.72,2024-12-14
C11858,T14095,EMP10279,JS19703,15,4175.55,2024-12-26
C11859,T17904,EMP10459,JS10684,6,866.46,2024-08-01
C11860,T16980,EMP10199,JS14032,9,178.65,2025-02-20
C11861,T18443,EMP10467,JS15847,8,722.32,2024-07-25
C11862,T10433,EMP10293,JS11306,5,144.85,2024-09-22
C11863,T19995,EMP10364,JS14954,7,1226.89,2024-11-16
C11864,T17685,EMP10037,JS12089,9,230.22,2024-06-06
C11865,T11608,EMP10260,JS17438,14,6280.68,2024-08-23
C11866,T12530,EMP10098,JS15963,6,576.78,2024-06-20
C11867,T13639,EMP10454,JS11202,5,58.2,2024-07-13
C11868,T16547,EMP10084,JS18478,14,312.34,2024-06-21
C11869,T15477,EMP10316,JS16041,12,194.88,2024-11-12
C11870,T15779,EMP10364,JS15634,15,245.7,2024-10-15
C11871,T10957,EMP10210,JS14431,13,189.67,2024-09-01
C11872,T16854,EMP10230,JS16445,14,4227.44,2024-08-02
C11873,T10077,EMP10254,JS18251,5,276.45,2025-01-02
C11874,T12709,EMP10402,JS12386,6,294.06,2024-11-04
C11875,T13513,EMP10409,JS11386,7,104.44,2024-09-01
C11876,T17967,EMP10484,JS11044,6,160.74,2024-10-20
C11877,T18528,EMP10109,JS11608,8,169.04,2024-10-16
C11878,T18660,EMP10114,JS18685,10,148.2,2025-01-04
C11879,T12440,EMP10340,JS17780,6,985.2,2024-12-31
C11880,T15933,EMP10140,JS18997,12,1069.56,2024-12-12
C11881,T12854,EMP10384,JS14454,10,351,2024-09-14
C11882,T17745,EMP10294,JS14056,5,1495.4,2024-06-19
C11883,T13192,EMP10140,JS11656,10,156.3,2024-05-01
C11884,T11510,EMP10294,JS12752,12,3728.4,2024-07-24
C11885,T15061,EMP10248,JS14210,9,167.22,2024-12-20
C11886,T14197,EMP10332,JS16909,5,1748.15,2024-07-02
C11887,T11618,EMP10262,JS16458,10,698.5,2025-03-04
C11888,T14261,EMP10316,JS19354,5,264,2024-05-12
C11889,T19261,EMP10217,JS14911,7,568.82,2024-11-11
C11890,T13896,EMP10376,JS13380,14,1352.82,2024-10-22
C11891,T11121,EMP10032,JS12192,5,1258.25,2024-11-17
C11892,T10583,EMP10130,JS13962,15,3749.85,2024-04-02
C11893,T10765,EMP10165,JS12146,15,387.15,2024-12-19
C11894,T16026,EMP10139,JS12564,11,318.45,2025-01-03
C11895,T16507,EMP10444,JS14188,15,524.4,2025-02-03
C11896,T17614,EMP10415,JS16721,7,161.28,2024-07-06
C11897,T19610,EMP10183,JS15038,12,4820.52,2024-06-01
C11898,T10720,EMP10345,JS15460,5,107.35,2024-08-07
C11899,T14958,EMP10161,JS17266,10,2357.1,2024-10-02
C11900,T19089,EMP10470,JS18583,10,124.4,2024-05-15
C11901,T16864,EMP10273,JS19270,15,347.7,2025-01-14
C11902,T12610,EMP10225,JS19433,5,336.45,2024-09-12
C11903,T13903,EMP10188,JS10083,13,157.04,2024-07-15
C11904,T18892,EMP10125,JS12871,15,390.75,2024-08-14
C11905,T12985,EMP10231,JS14731,14,307.72,2024-09-27
C11906,T10416,EMP10380,JS14570,13,1217.71,2024-06-18
C11907,T18152,EMP10213,JS13622,7,175,2024-10-24
C11908,T15366,EMP10194,JS16015,13,3731.52,2024-09-19
C11909,T18087,EMP10339,JS18285,7,62.16,2025-02-18
C11910,T16248,EMP10187,JS17969,11,508.86,2024-11-26
C11911,T18176,EMP10095,JS14736,10,1943.3,2024-10-02
C11912,T12854,EMP10384,JS13752,7,245.7,2024-07-16
C11913,T15628,EMP10036,JS15843,9,254.34,2024-04-03
C11914,T17656,EMP10239,JS14156,12,215.28,2025-01-18
C11915,T14185,EMP10300,JS19599,5,145.3,2024-12-05
C11916,T17440,EMP10049,JS12839,14,4267.34,2025-02-19
C11917,T14407,EMP10431,JS10523,10,487.1,2025-03-04
C11918,T19217,EMP10213,JS11230,9,91.8,2024-09-02
C11919,T17796,EMP10082,JS18743,7,332.85,2024-09-29
C11920,T15620,EMP10186,JS12045,14,4685.94,2025-02-08
C11921,T19689,EMP10276,JS12181,15,973.8,2024-11-14
C11922,T19656,EMP10399,JS11191,8,105.76,2025-02-13
C11923,T18276,EMP10271,JS16499,12,1181.52,2024-08-25
C11924,T14350,EMP10313,JS14158,12,3870.24,2025-02-26
C11925,T11765,EMP10427,JS14924,11,1025.64,2025-01-16
C11926,T15928,EMP10390,JS13796,13,1253.07,2024-09-13
C11927,T10054,EMP10494,JS12195,13,297.31,2025-03-05
C11928,T15489,EMP10281,JS18539,14,385.28,2024-05-20
C11929,T10776,EMP10037,JS14606,6,139.14,2025-01-01
C11930,T19726,EMP10050,JS15435,10,4474.3,2024-07-12
C11931,T17215,EMP10290,JS13724,8,90.96,2024-06-09
C11932,T16689,EMP10040,JS17323,14,647.5,2024-04-02
C11933,T18124,EMP10356,JS11254,13,384.8,2024-12-30
C11934,T10779,EMP10267,JS10375,6,72.18,2024-09-25
C11935,T18719,EMP10190,JS14617,11,4794.79,2024-04-21
C11936,T10028,EMP10160,JS18048,6,141.42,2024-07-18
C11937,T13501,EMP10064,JS18647,10,220.4,2024-10-02
C11938,T12082,EMP10391,JS10280,9,637.02,2024-03-13
C11939,T17381,EMP10196,JS11381,15,363.45,2024-10-08
C11940,T17600,EMP10172,JS13238,7,86.8,2025-02-07
C11941,T12669,EMP10479,JS19455,12,168.96,2024-08-14
C11942,T15676,EMP10304,JS19631,12,5402.76,2024-08-28
C11943,T16466,EMP10064,JS14694,7,152.46,2024-09-29
C11944,T13067,EMP10236,JS14896,10,493.8,2024-11-28
C11945,T16035,EMP10184,JS19003,8,143.68,2025-01-07
C11946,T19903,EMP10303,JS12899,14,386.68,2025-03-05
C11947,T18943,EMP10463,JS15382,11,1091.97,2025-02-18
C11948,T14670,EMP10299,JS10065,6,266.94,2024-10-28
C11949,T19530,EMP10269,JS13396,6,946.56,2024-06-20
C11950,T13390,EMP10312,JS15543,8,3786.8,2024-08-02
C11951,T19497,EMP10042,JS12425,11,3868.15,2024-04-22
C11952,T14233,EMP10261,JS12811,11,196.68,2024-04-21
C11953,T18711,EMP10316,JS17154,5,106.35,2025-02-02
C11954,T14329,EMP10377,JS12197,8,119.6,2025-02-21
C11955,T18492,EMP10272,JS19609,6,165.12,2024-10-30
C11956,T14544,EMP10084,JS14044,9,136.26,2025-02-24
C11957,T18627,EMP10041,JS17069,5,58.8,2024-06-05
C11958,T19361,EMP10122,JS15524,9,2089.44,2024-11-29
C11959,T15461,EMP10277,JS11984,10,258.3,2025-02-25
C11960,T16783,EMP10167,JS15396,13,109.98,2025-02-06
C11961,T14995,EMP10298,JS14336,8,370.96,2024-05-11
C11962,T18392,EMP10383,JS19091,9,486.99,2025-01-17
C11963,T11159,EMP10226,JS19607,5,499.2,2024-06-29
C11964,T15900,EMP10124,JS14825,10,830.3,2024-08-18
C11965,T15081,EMP10402,JS10634,13,3221.4,2024-09-14
C11966,T17596,EMP10247,JS17293,11,728.2,2024-04-07
C11967,T18015,EMP10219,JS17465,9,71.91,2024-11-16
C11968,T15860,EMP10362,JS16972,14,5403.16,2024-12-13
C11969,T19621,EMP10224,JS15698,5,352.2,2024-11-15
C11970,T12638,EMP10323,JS17180,12,4591.2,2024-10-15
C11971,T10830,EMP10438,JS12212,9,374.76,2024-11-05
C11972,T15687,EMP10182,JS16451,7,2163.56,2024-10-27
C11973,T12550,EMP10421,JS13106,10,267,2024-05-09
C11974,T19618,EMP10006,JS12531,11,5242.93,2024-09-07
C11975,T13986,EMP10227,JS10056,9,2796.12,2024-07-19
C11976,T18035,EMP10009,JS11812,6,2854.68,2024-05-16
C11977,T15300,EMP10447,JS15401,6,435.54,2024-06-03
C11978,T13260,EMP10157,JS12158,9,186.48,2024-08-28
C11979,T15285,EMP10060,JS11529,13,2122.9,2025-02-23
C11980,T10059,EMP10452,JS17954,11,125.4,2024-04-20
C11981,T11315,EMP10138,JS18110,12,1930.92,2024-03-18
C11982,T19780,EMP10389,JS16827,13,260.52,2025-02-14
C11983,T10622,EMP10099,JS15460,5,121.15,2024-03-14
C11984,T10319,EMP10048,JS15416,7,89.81,2024-12-17
C11985,T15600,EMP10182,JS16227,7,2730.91,2024-05-07
C11986,T12052,EMP10228,JS15689,7,2731.4,2024-12-18
C11987,T17093,EMP10288,JS13729,11,3950.21,2025-01-14
C11988,T14295,EMP10158,JS19726,12,921,2024-11-07
C11989,T18346,EMP10489,JS16628,11,323.4,2025-01-12
C11990,T15045,EMP10398,JS13266,14,176.68,2024-07-31
C11991,T12463,EMP10422,JS14961,11,538.01,2025-02-11
C11992,T15256,EMP10365,JS10205,14,5065.62,2024-11-03
C11993,T16872,EMP10315,JS19695,9,1997.64,2024-11-14
C11994,T15567,EMP10075,JS11920,11,2741.42,2024-08-07
C11995,T10771,EMP10244,JS10067,6,144.42,2024-05-23
C11996,T15239,EMP10372,JS13831,10,149.6,2024-07-12
C11997,T18905,EMP10275,JS11751,10,381.4,2024-04-08
C11998,T15212,EMP10439,JS11054,11,311.85,2025-01-16
C11999,T10427,EMP10280,JS10663,12,220.8,2025-01-02
C12000,T19675,EMP10191,JS10254,11,487.52,2024-10-14
C12001,T16619,EMP10488,JS16958,14,1365.7,2025-02-03
C12002,T19307,EMP10299,JS16225,14,1161.72,2024-09-15
C12003,T15860,EMP10362,JS16972,12,4631.28,2024-07-25
C12004,T18255,EMP10238,JS12640,14,1278.06,2024-09-02
C12005,T15881,EMP10250,JS11786,8,2991.36,2024-04-01
C12006,T13597,EMP10016,JS14246,14,173.46,2024-07-31
C12007,T11393,EMP10435,JS18816,11,1216.49,2024-05-29
C12008,T18808,EMP10490,JS18176,10,442.2,2025-01-21
C12009,T13233,EMP10143,JS18890,13,112.06,2024-05-20
C12010,T12388,EMP10166,JS12797,13,272.35,2024-03-27
C12011,T10700,EMP10427,JS12565,13,5568.94,2024-10-15
C12012,T12829,EMP10007,JS11585,9,317.43,2024-12-14
C12013,T11956,EMP10123,JS14508,11,1164.68,2024-06-14
C12014,T18471,EMP10347,JS18214,15,256.65,2024-08-04
C12015,T15950,EMP10212,JS16986,13,267.41,2024-04-09
C12016,T18738,EMP10445,JS12576,8,359.84,2024-06-04
C12017,T17357,EMP10173,JS17134,8,175.44,2024-12-01
C12018,T16677,EMP10333,JS17459,7,198.45,2024-11-11
C12019,T13932,EMP10430,JS15193,8,3874.4,2024-03-18
C12020,T11540,EMP10107,JS17955,7,75.46,2024-04-05
C12021,T11227,EMP10127,JS13869,6,272.82,2024-07-01
C12022,T11120,EMP10485,JS12559,5,1005.75,2024-07-10
C12023,T17362,EMP10402,JS17307,5,232.85,2025-01-18
C12024,T11314,EMP10026,JS13901,14,743.4,2024-08-16
C12025,T11369,EMP10159,JS11019,6,2206.92,2024-06-25
C12026,T14029,EMP10038,JS17042,9,1119.06,2025-01-11
C12027,T12357,EMP10447,JS14105,13,1075.23,2024-04-22
C12028,T14162,EMP10015,JS14069,11,165.88,2024-11-07
C12029,T10970,EMP10433,JS16050,7,174.79,2024-09-14
C12030,T13281,EMP10388,JS19237,13,180.05,2024-05-11
C12031,T12513,EMP10062,JS14180,10,223.8,2024-12-11
C12032,T12676,EMP10001,JS12208,8,231.76,2024-10-16
C12033,T16769,EMP10035,JS19214,11,156.53,2025-01-27
C12034,T10168,EMP10493,JS10896,10,2470.5,2024-11-20
C12035,T15809,EMP10325,JS16559,10,259.1,2024-07-01
C12036,T16113,EMP10147,JS13268,15,1899.45,2024-04-07
C12037,T17845,EMP10253,JS10550,15,2313.15,2024-11-21
C12038,T15064,EMP10482,JS16851,13,1195.48,2024-04-02
C12039,T17164,EMP10180,JS11657,14,913.92,2024-06-01
C12040,T19450,EMP10134,JS13709,8,361.52,2024-08-23
C12041,T10072,EMP10387,JS15235,11,1502.93,2024-09-18
C12042,T18672,EMP10133,JS18097,13,6055.66,2024-07-16
C12043,T12519,EMP10144,JS10673,6,490.8,2024-10-03
C12044,T17114,EMP10233,JS18466,5,37.45,2024-03-16
C12045,T18765,EMP10061,JS11607,15,3825.6,2024-08-08
C12046,T14716,EMP10030,JS16150,10,656,2024-10-17
C12047,T19164,EMP10231,JS11167,5,1988.85,2025-01-08
C12048,T11057,EMP10027,JS16816,11,326.7,2024-12-15
C12049,T17629,EMP10017,JS18966,7,2213.19,2024-06-05
C12050,T12583,EMP10317,JS12426,14,253.26,2024-05-09
C12051,T17811,EMP10327,JS13101,12,5776.44,2024-12-11
C12052,T13449,EMP10426,JS12168,11,1053.69,2024-12-19
C12053,T17972,EMP10265,JS13510,9,194.67,2025-01-04
C12054,T13833,EMP10497,JS16658,11,189.53,2025-01-05
C12055,T15298,EMP10104,JS11041,6,1305.48,2024-12-16
C12056,T13057,EMP10448,JS15005,7,591.57,2024-09-30
C12057,T16063,EMP10363,JS15749,5,609.05,2025-02-20
C12058,T16616,EMP10113,JS16858,13,291.72,2024-10-26
C12059,T14695,EMP10142,JS14201,10,1860.9,2024-06-22
C12060,T17422,EMP10473,JS13089,8,377.84,2024-03-26
C12061,T14214,EMP10029,JS14958,15,349.35,2024-04-07
C12062,T14680,EMP10164,JS14509,7,2238.81,2024-04-15
C12063,T11540,EMP10107,JS13315,11,118.58,2024-09-04
C12064,T17889,EMP10028,JS17475,6,1967.04,2024-04-10
C12065,T17856,EMP10279,JS10427,6,1238.4,2025-01-28
C12066,T18215,EMP10105,JS12662,15,329.7,2024-05-23
C12067,T14086,EMP10362,JS16252,11,112.09,2025-02-17
C12068,T16206,EMP10175,JS16901,11,537.24,2024-03-24
C12069,T10625,EMP10449,JS18681,15,390.45,2024-12-27
C12070,T19717,EMP10355,JS10109,11,238.81,2024-06-15
C12071,T18225,EMP10268,JS11431,8,1383.2,2024-12-10
C12072,T19680,EMP10484,JS10813,6,162,2024-09-15
C12073,T14197,EMP10332,JS16909,15,5244.45,2024-03-21
C12074,T18092,EMP10447,JS10172,11,693.66,2024-11-06
C12075,T18767,EMP10317,JS17136,13,384.02,2024-09-05
C12076,T13956,EMP10498,JS19926,5,210.85,2024-04-19
C12077,T13582,EMP10314,JS19915,7,1247.12,2024-10-02
C12078,T10675,EMP10430,JS15282,8,187.52,2024-06-21
C12079,T17363,EMP10348,JS19037,9,738.63,2024-08-18
C12080,T13260,EMP10157,JS12158,10,207.2,2025-01-28
C12081,T13334,EMP10146,JS14594,13,544.83,2024-09-05
C12082,T12262,EMP10204,JS14161,11,1522.29,2024-10-26
C12083,T16568,EMP10352,JS15444,12,990.48,2024-04-02
C12084,T19213,EMP10495,JS18115,7,209.23,2024-10-11
C12085,T12126,EMP10364,JS19512,12,315.36,2024-09-07
C12086,T18145,EMP10403,JS14456,6,203.28,2024-09-11
C12087,T19156,EMP10016,JS13328,10,936.8,2025-01-15
C12088,T13070,EMP10217,JS19328,10,2435.1,2024-12-07
C12089,T14430,EMP10280,JS13445,14,615.3,2024-06-09
C12090,T15187,EMP10320,JS18438,12,3857.88,2024-09-11
C12091,T10072,EMP10387,JS19496,14,1912.82,2024-06-02
C12092,T18980,EMP10117,JS11564,5,176.95,2024-11-13
C12093,T19987,EMP10246,JS12123,14,5722.78,2024-04-21
C12094,T17673,EMP10016,JS18788,6,2994.78,2024-08-19
C12095,T12068,EMP10142,JS13027,13,499.46,2025-01-16
C12096,T10032,EMP10073,JS14593,10,545.6,2024-10-18
C12097,T15830,EMP10078,JS12946,6,410.82,2025-01-13
C12098,T18185,EMP10054,JS12975,8,2722.08,2024-05-05
C12099,T15896,EMP10016,JS13683,15,3304.95,2024-08-31
C12100,T17954,EMP10346,JS19589,5,1667.1,2024-07-22
C12101,T14122,EMP10101,JS17367,9,4259.25,2024-11-02
C12102,T15163,EMP10488,JS13954,7,889,2024-05-15
C12103,T15715,EMP10070,JS13254,15,706.35,2024-09-17
C12104,T12782,EMP10313,JS18586,9,113.67,2024-07-09
C12105,T19097,EMP10022,JS18069,15,705.45,2024-08-18
C12106,T14091,EMP10035,JS19651,13,895.31,2025-03-05
C12107,T14606,EMP10483,JS12464,12,528.6,2024-03-29
C12108,T14524,EMP10103,JS14023,8,3778.56,2024-04-12
C12109,T18759,EMP10237,JS16038,7,293.3,2024-03-27
C12110,T14695,EMP10142,JS15840,7,1302.63,2024-03-17
C12111,T15633,EMP10019,JS11021,12,651.84,2024-08-13
C12112,T10387,EMP10324,JS10938,10,1078.3,2024-11-13
C12113,T19627,EMP10025,JS16211,12,3386.16,2024-11-02
C12114,T19964,EMP10034,JS14827,7,90.72,2025-02-28
C12115,T19183,EMP10242,JS18868,6,2831.4,2024-11-19
C12116,T12769,EMP10022,JS13023,6,1768.38,2025-01-21
C12117,T16052,EMP10175,JS13100,10,3829.3,2024-08-29
C12118,T12293,EMP10212,JS17531,8,384.64,2024-09-09
C12119,T16829,EMP10489,JS14922,6,198.96,2024-07-02
C12120,T11223,EMP10439,JS19420,10,198.3,2024-03-31
C12121,T16832,EMP10326,JS15973,14,503.16,2024-03-11
C12122,T11229,EMP10362,JS15551,14,971.88,2024-10-27
